time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,NC_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
201617,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000030,335,Walsall,Primary,R,3847,3456,3405,98.52430556,3,3110,89.98842593,176,5.092592593,49,1.417824074,3335,96.49884259,3335,96.49884259,116,3.356481481,5,0.144675926,3304,95.74036511,147,4.259634888,0
201617,Academic year,Local authority,E92000001,England,E12000005,WEST MIDLANDS,E08000031,336,Wolverhampton,Primary,R,3655,3515,2711,77.12660028,5,3021,85.94594595,240,6.827880512,63,1.792318634,3324,94.56614509,3340,95.02133713,175,4.978662873,0,0,3365,95.73257468,150,4.26742532,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000011,340,Knowsley,Primary,R,1990,1855,829,44.69002695,3,1660,89.48787062,105,5.660377358,23,1.239892183,1788,96.38814016,1788,96.38814016,67,3.611859838,0,0,1629,87.76939655,227,12.23060345,1
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000012,341,Liverpool,Primary,R,5726,5358,4654,86.86076894,3,4716,88.01791713,315,5.879059351,95,1.773049645,5126,95.67002613,5126,95.67002613,232,4.329973871,0,0,5161,96.32325495,197,3.676745054,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000013,342,St. Helens,Primary,R,2275,2077,1645,79.20077034,3,1860,89.55223881,126,6.066441984,38,1.829561868,2024,97.44824266,2024,97.44824266,52,2.503610977,1,0.048146365,2010,96.82080925,66,3.179190751,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000014,343,Sefton,Primary,R,3215,2835,2385,84.12698413,3,2600,91.71075838,143,5.044091711,34,1.199294533,2777,97.95414462,2777,97.95414462,54,1.904761905,4,0.141093474,2769,97.80996114,62,2.190038856,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000015,344,Wirral,Primary,R,4005,3872,3523,90.98657025,3,3374,87.13842975,222,5.733471074,86,2.22107438,3682,95.09297521,3682,95.09297521,190,4.907024793,0,0,3860,99.69008264,12,0.309917355,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000001,350,Bolton,Primary,R,4350,3789,3222,85.03562945,3,3259,86.01214041,244,6.439693851,104,2.744787543,3607,95.1966218,3611,95.30219055,178,4.697809448,0,0,3741,98.44736842,59,1.552631579,11
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000002,351,Bury,Primary,R,2338,2336,2024,86.64383562,3,2075,88.82705479,145,6.207191781,30,1.284246575,2250,96.31849315,2250,96.31849315,66,2.825342466,20,0.856164384,2200,94.46114212,129,5.538857879,13
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000003,352,Manchester,Primary,R,7500,6932,5281,76.18291979,6,6133,88.47374495,377,5.438545874,131,1.889786497,6641,95.80207732,6683,96.40796307,249,3.59203693,0,0,6605,95.28274668,327,4.717253318,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000004,353,Oldham,Primary,R,3725,3023,3019,99.86768111,6,2851,94.31028779,91,3.010254714,21,0.694674165,2963,98.01521667,2968,98.18061528,55,1.819384717,0,0,3028,98.69621904,40,1.303780965,45
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000005,354,Rochdale,Primary,R,3192,2980,2466,82.75167785,3,2653,89.02684564,167,5.604026846,39,1.308724832,2859,95.93959732,2859,95.93959732,117,3.926174497,4,0.134228188,2915,97.95026882,61,2.049731183,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000006,355,Salford,Primary,R,3414,3045,2452,80.52545156,6,2737,89.88505747,157,5.155993432,41,1.346469622,2935,96.38752053,2942,96.61740558,101,3.316912972,2,0.065681445,2988,97.64705882,72,2.352941176,17
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000007,356,Stockport,Primary,R,5377,3452,3413,98.87022016,6,3062,88.70220162,181,5.243337196,58,1.6801854,3301,95.62572422,3341,96.78447277,109,3.157589803,2,0.057937428,3400,98.55072464,50,1.449275362,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000008,357,Tameside,Primary,R,3190,2873,2864,99.6867386,6,2548,88.68778281,170,5.917159763,53,1.844761573,2771,96.44970414,2781,96.79777236,92,3.202227637,0,0,2808,97.73755656,65,2.262443439,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000009,358,Trafford,Primary,R,3045,2995,2711,90.51752922,5,2545,84.97495826,212,7.078464107,69,2.303839733,2826,94.3572621,2873,95.92654424,122,4.07345576,0,0,2948,98.43071786,47,1.569282137,0
201617,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000010,359,Wigan,Primary,R,3967,3718,2156,57.98816568,3,3333,89.64497041,207,5.567509414,61,1.640667025,3601,96.85314685,3601,96.85314685,109,2.931683701,8,0.215169446,3631,97.87061995,79,2.129380054,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000016,370,Barnsley,Primary,R,3089,2790,2243,80.39426523,3,2501,89.64157706,161,5.770609319,30,1.075268817,2692,96.4874552,2692,96.4874552,98,3.512544803,0,0,2753,98.67383513,37,1.326164875,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000017,371,Doncaster,Primary,R,4274,3237,2884,89.0948409,3,3116,96.26197096,68,2.100710534,5,0.15446401,3189,98.51714551,3189,98.51714551,48,1.482854495,0,0,3201,98.88785913,36,1.112140871,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000018,372,Rotherham,Primary,R,3689,3238,2168,66.95491044,3,2929,90.45707227,180,5.558987029,38,1.173563928,3147,97.18962322,3147,97.18962322,91,2.810376776,0,0,3203,98.91908586,35,1.080914145,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000019,373,Sheffield,Primary,R,6778,6392,3774,59.04255319,3,5760,90.1126408,363,5.678973717,110,1.720901126,6233,97.51251564,6233,97.51251564,159,2.487484355,0,0,6312,98.74843554,80,1.251564456,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000032,380,Bradford,Primary,R,8322,7724,6057,78.41791818,5,6847,88.64577939,473,6.123770067,143,1.851372346,7463,96.6209218,7557,97.83790782,166,2.14914552,1,0.01294666,7520,97.37148776,203,2.628512236,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000033,381,Calderdale,Primary,R,2983,2566,2562,99.84411535,5,2290,89.24395947,137,5.339049104,37,1.44193297,2464,96.02494154,2483,96.76539361,83,3.234606391,0,0,2551,99.41543258,15,0.58456742,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000034,382,Kirklees,Primary,R,5909,5316,5300,99.69902182,3,4779,89.89841986,313,5.887885628,94,1.768246802,5186,97.55455229,5186,97.55455229,126,2.37020316,4,0.075244545,5249,98.27747613,92,1.722523872,29
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000035,383,Leeds,Primary,R,10549,9956,7775,78.09361189,5,8689,87.27400562,648,6.508638007,201,2.018883086,9538,95.80152672,9667,97.0972278,289,2.902772198,0,0,9898,99.41743672,58,0.582563278,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000036,384,Wakefield,Primary,R,4376,3773,2223,58.91863239,3,3511,93.05592367,146,3.869599788,31,0.821627352,3688,97.74715081,3688,97.74715081,83,2.199840975,2,0.053008216,3766,99.02708388,37,0.972916119,32
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000020,390,Gateshead,Primary,R,2499,2077,1829,88.05970149,3,1947,93.74097256,85,4.092441021,13,0.625902744,2045,98.45931632,2045,98.45931632,31,1.492537313,1,0.048146365,2088,98.91046897,23,1.089531028,35
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000021,391,Newcastle upon Tyne,Primary,R,3398,3115,2506,80.4494382,4,2667,85.61797753,209,6.709470305,70,2.247191011,2946,94.57463884,2979,95.63402889,136,4.365971108,0,0,3036,97.46388443,79,2.53611557,0
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000022,392,North Tyneside,Primary,R,2540,2182,1915,87.76351971,3,2024,92.75893676,84,3.849679193,23,1.054078827,2131,97.66269478,2131,97.66269478,49,2.245646196,2,0.091659028,2259,97.87694974,49,2.12305026,128
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000023,393,South Tyneside,Primary,R,1786,1619,1499,92.58801729,3,1463,90.36442248,66,4.076590488,19,1.173563928,1548,95.6145769,1548,95.6145769,9,0.555898703,62,3.829524398,1583,98.3840895,26,1.615910503,52
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000024,394,Sunderland,Primary,R,3404,2956,2765,93.53856563,3,2690,91.00135318,155,5.243572395,28,0.947225981,2873,97.19215156,2873,97.19215156,0,0,83,2.807848444,2844,98.99060216,29,1.009397842,0
201617,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000022,800,Bath and North East Somerset,Primary,R,2168,1802,1711,94.95005549,3,1675,92.95227525,73,4.051054384,19,1.054384018,1767,98.05771365,1767,98.05771365,34,1.886792453,1,0.055493896,1744,96.83509162,57,3.164908384,0
201617,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000023,801,"Bristol, City of",Primary,R,5928,5565,5299,95.22012579,3,4782,85.92991914,379,6.810422282,159,2.857142857,5320,95.59748428,5320,95.59748428,245,4.402515723,0,0,5374,96.56783468,191,3.432165319,0
201617,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000024,802,North Somerset,Primary,R,2639,2404,2227,92.63727121,3,2129,88.56073211,157,6.53078203,44,1.830282862,2330,96.921797,2330,96.921797,73,3.036605657,1,0.041597338,2359,98.16895547,44,1.831044528,0
201617,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000025,803,South Gloucestershire,Primary,R,3751,3223,3015,93.54638536,3,2989,92.73968352,159,4.933291964,34,1.054917778,3182,98.72789327,3182,98.72789327,40,1.241079739,1,0.031026993,3171,98.41713222,51,1.582867784,0
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000001,805,Hartlepool,Primary,R,1264,1160,917,79.05172414,3,1114,96.03448276,34,2.931034483,7,0.603448276,1155,99.56896552,1155,99.56896552,5,0.431034483,0,0,1166,98.98132428,12,1.018675722,18
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000002,806,Middlesbrough,Primary,R,2039,1965,908,46.2086514,3,1850,94.1475827,63,3.20610687,11,0.559796438,1924,97.91348601,1924,97.91348601,41,2.086513995,0,0,1895,96.24174708,74,3.75825292,4
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000003,807,Redcar and Cleveland,Primary,R,1949,1647,1406,85.36733455,3,1604,97.38919247,16,0.971463267,3,0.182149362,1623,98.5428051,1623,98.5428051,14,0.850030358,10,0.607164542,1621,98.48116646,25,1.518833536,9
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000004,808,Stockton-on-Tees,Primary,R,2774,2446,2010,82.17497956,3,2311,94.48078496,74,3.025347506,19,0.776778414,2404,98.28291087,2404,98.28291087,40,1.635322976,2,0.081766149,2425,99.14145544,21,0.858544563,2
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000010,810,"Kingston Upon Hull, City of",Primary,R,3650,3666,1244,33.93344244,3,3207,87.47954173,207,5.646481178,69,1.882160393,3483,95.00818331,3484,95.03546099,182,4.964539007,0,0,3520,96.01745772,146,3.98254228,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000011,811,East Riding of Yorkshire,Primary,R,4077,3388,2619,77.30224321,3,3249,95.89728453,83,2.449822904,11,0.324675325,3343,98.67178276,3343,98.67178276,45,1.328217237,0,0,3352,98.93742621,36,1.06257379,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000012,812,North East Lincolnshire,Primary,R,2154,1829,916,50.08201203,3,1684,92.07217059,86,4.702022963,15,0.820120284,1785,97.59431383,1785,97.59431383,44,2.405686167,0,0,1823,99.67195189,6,0.328048114,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000013,813,North Lincolnshire,Primary,R,2174,1922,1431,74.45369407,3,1814,94.38085328,52,2.705515088,18,0.936524454,1884,98.02289282,1884,98.02289282,38,1.97710718,0,0,1909,99.32362123,13,0.676378772,0
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E10000023,815,North Yorkshire,Primary,R,7348,5961,5654,94.84985741,5,5581,93.62523067,192,3.220936085,29,0.486495554,5802,97.3326623,5814,97.53397081,147,2.46602919,0,0,5895,98.67760295,79,1.322397054,13
201617,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000014,816,York,Primary,R,2131,1958,1776,90.70480082,5,1853,94.63738509,71,3.626149132,10,0.51072523,1934,98.77425945,1935,98.82533197,2,0.102145046,21,1.072522983,1919,98.96854048,20,1.031459515,2
201617,Academic year,Local authority,E92000001,England,E12000006,EAST OF ENGLAND,E06000032,821,Luton,Primary,R,3522,3228,2455,76.05328377,3,2976,92.19330855,158,4.894671623,48,1.486988848,3182,98.57496902,3182,98.57496902,42,1.301115242,4,0.123915737,3119,96.74317618,105,3.256823821,0
201617,Academic year,Local authority,E92000001,England,E12000006,EAST OF ENGLAND,E06000055,822,Bedford,Primary,R,2389,2179,1690,77.55851308,4,1954,89.67416246,150,6.883891693,39,1.78981184,2143,98.34786599,2151,98.71500688,23,1.05553006,5,0.229463056,2142,98.52805888,32,1.471941122,0
201617,Academic year,Local authority,E92000001,England,E12000006,EAST OF ENGLAND,E06000056,823,Central Bedfordshire,Primary,R,4119,3404,3043,89.39482961,3,3167,93.03760282,131,3.848413631,24,0.705052879,3322,97.59106933,3322,97.59106933,70,2.05640423,12,0.352526439,3277,96.60966981,115,3.390330189,0
201617,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E10000002,825,Buckinghamshire,Primary,R,6850,6335,6013,94.91712707,4,5491,86.67719021,440,6.945540647,163,2.573007103,6094,96.19573796,6143,96.96921863,189,2.983425414,3,0.047355959,6205,97.99431459,127,2.005685407,0
201617,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E06000042,826,Milton Keynes,Primary,R,4197,3930,3582,91.14503817,4,3487,88.72773537,234,5.954198473,85,2.162849873,3806,96.84478372,3855,98.09160305,75,1.908396947,0,0,3794,96.5394402,136,3.460559796,0
201617,Academic year,Local authority,E92000001,England,E12000004,EAST MIDLANDS,E10000007,830,Derbyshire,Primary,R,9688,8129,8105,99.70476073,3,7544,92.80354287,339,4.170254644,75,0.922622709,7958,97.89642022,7958,97.89642022,62,0.762701439,109,1.340878337,7845,97.79356769,177,2.206432311,2
201617,Academic year,Local authority,E92000001,England,E12000004,EAST MIDLANDS,E06000015,831,Derby,Primary,R,3634,3278,2553,77.8828554,3,2818,85.96705308,243,7.413056742,59,1.799877974,3120,95.1799878,3121,95.2104942,150,4.575960952,7,0.213544844,3215,97.3062954,89,2.6937046,33
201617,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E10000009,835,Dorset,Primary,R,4551,3926,3691,94.01426388,3,3564,90.77941926,181,4.610290372,51,1.299032094,3796,96.68874172,3796,96.68874172,112,2.852776363,18,0.458481915,3829,97.95344078,80,2.046559222,1
201617,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000029,836,Poole,Primary,R,1800,1697,1365,80.43606364,3,1476,86.97701827,125,7.365939894,32,1.885680613,1633,96.22863877,1633,96.22863877,61,3.594578668,3,0.176782557,1601,94.34295816,96,5.657041839,3
201617,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000028,837,Bournemouth,Primary,R,2156,2111,1792,84.88867835,4,1606,76.0776883,217,10.27948839,120,5.684509711,1943,92.0416864,2057,97.44197063,45,2.131691142,9,0.426338228,2042,97.14557564,60,2.854424358,0
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000047,840,Durham,Primary,R,6536,5334,4693,87.98275216,3,4986,93.47581552,220,4.124484439,36,0.674915636,5242,98.2752156,5242,98.2752156,91,1.706036745,1,0.018747657,5226,97.9936246,107,2.006375398,0
201617,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000005,841,Darlington,Primary,R,1346,1240,858,69.19354839,5,1131,91.20967742,75,6.048387097,13,1.048387097,1219,98.30645161,1224,98.70967742,15,1.209677419,1,0.080645161,1215,98.062954,24,1.937046005,0
201617,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E10000011,845,East Sussex,Primary,R,6099,5498,5281,96.05311022,3,4798,87.26809749,372,6.766096762,87,1.582393598,5257,95.61658785,5257,95.61658785,137,2.491815206,104,1.891596944,5382,98.84297521,63,1.157024793,51
201617,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E06000043,846,Brighton and Hove,Primary,R,3060,2666,2570,96.39909977,3,2356,88.37209302,195,7.314328582,56,2.100525131,2607,97.78694674,2607,97.78694674,59,2.213053263,0,0,2653,99.47506562,14,0.524934383,1
201617,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E10000014,850,Hampshire,Primary,R,16441,15426,14591,94.58706081,3,13714,88.90185401,1015,6.579800337,280,1.815117334,15009,97.29677168,15009,97.29677168,414,2.68378063,3,0.019447686,15251,98.88478247,172,1.115217532,0
201617,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E06000044,851,Portsmouth,Primary,R,2475,2425,2140,88.24742268,6,2068,85.27835052,194,8,47,1.93814433,2309,95.21649485,2326,95.91752577,99,4.082474227,0,0,2372,97.81443299,53,2.18556701,0
201617,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E06000045,852,Southampton,Primary,R,3120,3032,3006,99.14248021,3,2564,84.5646438,245,8.080474934,78,2.572559367,2887,95.2176781,2887,95.2176781,130,4.287598945,15,0.494722955,2944,97.58037786,73,2.419622141,0
201617,Academic year,Local authority,E92000001,England,E12000004,EAST MIDLANDS,E10000018,855,Leicestershire,Primary,R,8213,7454,7161,96.06922458,3,6845,91.82988999,337,4.521062517,75,1.006171183,7257,97.35712369,7257,97.35712369,0,0,197,2.642876308,7143,98.42910294,114,1.570897065,0
201617,Academic year,Local authority,E92000001,England,E12000004,EAST MIDLANDS,E06000016,856,Leicester,Primary,R,4819,4647,4647,100,3,4006,86.20615451,299,6.434258662,111,2.388637831,4416,95.029051,4416,95.029051,231,4.970948999,0,0,4430,95.33032064,217,4.669679363,0
201617,Academic year,Local authority,E92000001,England,E12000004,EAST MIDLANDS,E06000017,857,Rutland,Primary,R,471,358,322,89.94413408,3,330,92.17877095,21,5.865921788,1,0.279329609,352,98.32402235,352,98.32402235,3,0.837988827,3,0.837988827,347,97.74647887,8,2.253521127,0
